date,warehouse,product_id,demand,forecast
2023-08-12,ALQ,1314,145.0,166.0
2023-07-24,ALQ,1314,163.0,129.0
2023-07-29,ALQ,836,297.0,294.0
2023-08-26,ALQ,556152,283.0,383.0
2023-08-26,ALQ,144903,28.0,43.0
2023-06-20,ALQ,1552,56.5958462953568,66.0
2023-07-15,ALQ,396,26.0,32.0
2023-08-28,ALQ,144920,289.819122314453,252.0
2023-08-21,ALQ,609011,103.764122009277,70.0
2023-08-09,ALQ,98551,350.065400208422,370.74
2023-06-07,ALQ,32734,449.213714599609,398.0
2023-07-25,ALQ,268,3.07343608140945,2.0
2023-08-29,ALQ,543,32.0,46.0
2023-06-14,ALQ,132740,163.0,145.0
2023-08-28,ALQ,936,546.0,538.0
2023-06-16,ALQ,1374,6.0,8.0
2023-07-19,ALQ,1556,47.0,64.0
2023-06-10,ALQ,12038,54.0,102.0
2023-07-07,ALQ,556151,764.0,952.0
2023-06-12,ALQ,1360,68.8334884643555,45.0
2023-08-26,ALQ,426,130.0,164.0
2023-06-19,ALQ,447,9.00131893157959,2.0
2023-06-14,ALQ,1221,313.0,527.0
2023-06-08,ALQ,543,16.0,26.0
2023-08-25,ALQ,642935,0.0,26.0
2023-08-11,ALQ,1217,1493.5,1309.0
2023-06-07,ALQ,593,37.5,28.0
2023-08-01,ALQ,1562,49.2275699662845,38.0
2023-07-22,ALQ,609011,115.780879974365,53.0
2023-06-05,ALQ,936,402.006446838379,419.0
2023-08-07,ALQ,1895,15.8167514801025,4.0
2023-06-08,ALQ,1562,25.7345809936523,28.0
2023-07-12,ALQ,461,122.0,225.0
2023-08-14,ALQ,935,4.0,8.0
2023-08-14,ALQ,410,285.171298027039,309.0
2023-07-21,ALQ,461,132.0,181.0
2023-08-23,ALQ,1223,2570.0,2455.0
2023-06-16,ALQ,1542,17.0,32.0
2023-06-14,ALQ,56104,250.0,162.0
2023-08-24,ALQ,839,328.0,413.0
2023-06-22,ALQ,1266,56.270524263382,26.0
2023-06-10,ALQ,1542,31.4832574681603,35.0
2023-07-06,ALQ,163716,0.0,0.0
2023-06-23,ALQ,637189,60.5,53.5
2023-06-26,ALQ,1360,60.0,66.0
2023-06-03,ALQ,1350,110.427322387695,70.0
2023-08-04,ALQ,1905,28.4921798706055,31.0
2023-06-20,ALQ,349,422.407958984375,380.0
2023-07-29,ALQ,98551,461.185314064026,392.45
2023-08-23,ALQ,1901,0.0,1.0
2023-07-22,ALQ,420,183.589932498923,171.0
2023-07-22,ALQ,490,12.0,19.0
2023-07-24,ALQ,1266,59.4700049278038,41.0
2023-06-17,ALQ,12080,114.833610534668,101.0
2023-08-17,ALQ,410,126.5,150.0
2023-06-05,ALQ,556151,1088.0,846.0
2023-08-09,ALQ,457,1672.56443589393,1447.0
2023-06-12,ALQ,1556,73.072639465332,25.0
2023-06-10,ALQ,144878,218.604703903198,230.0
2023-06-15,ALQ,564,33.5,26.0
2023-06-27,ALQ,1560,57.1637301445007,34.0
2023-07-18,ALQ,98551,319.805,384.1
2023-08-04,ALQ,408,309.5,320.0
2023-06-27,ALQ,132740,221.5,122.0
2023-08-12,ALQ,132740,57.5,134.0
2023-06-28,ALQ,144878,227.0,212.0
2023-08-12,ALQ,1217,1218.5,1470.0
2023-07-11,ALQ,579,488.0,475.0
2023-08-10,ALQ,1142,21.0,26.0
2023-07-20,ALQ,410,94.3000030517578,42.0
2023-06-28,ALQ,286,49.5,66.0
2023-07-13,ALQ,936,687.0,635.0
2023-08-05,ALQ,1284,0.0,12.0
2023-08-01,ALQ,556153,706.345764160156,916.0
2023-06-13,ALQ,579,350.0,446.0
2023-07-25,ALQ,381,46.4,107.0
2023-07-03,ALQ,1314,77.0490875244141,32.0
2023-08-02,ALQ,1895,24.0,15.0
2023-06-28,ALQ,381,97.4,170.0
2023-07-07,ALQ,936,568.0,653.0
2023-06-02,ALQ,1546,119.0,153.0
2023-06-29,ALQ,1217,1916.0,1799.0
2023-07-04,ALQ,1223,2805.7099609375,3931.0
2023-08-09,ALQ,1213,51.0729077262203,52.0
2023-06-12,ALQ,592,24.6668033599854,9.0
2023-08-15,ALQ,349,318.694366455078,980.0
2023-07-17,ALQ,98551,425.313387843975,372.41
2023-07-22,ALQ,1368,138.103038787842,156.0
2023-08-02,ALQ,252,0.0,17.0
2023-06-03,ALQ,1382,328.724862712299,262.0
2023-08-30,ALQ,1554,3.0,2.0
2023-07-14,ALQ,585,16.0,37.0
2023-08-21,ALQ,158107,16.1432666778564,24.0
2023-06-12,ALQ,268,2.18034076690674,2.0
2023-06-15,ALQ,1211,29.2482931613922,18.0
2023-08-21,ALQ,1142,19.4855995178223,9.0
2023-08-01,ALQ,1266,71.530818939209,40.0
2023-06-07,ALQ,1352,414.0,462.0
2023-07-13,ALQ,609011,48.0,79.0
2023-06-26,ALQ,1560,28.0,35.0
2023-08-23,ALQ,60433,142.625573158264,128.0
2023-08-14,ALQ,29244,77.0526428222656,81.0
2023-08-14,ALQ,2193,473.669781684875,449.0
2023-06-03,ALQ,1298,748.214509864673,601.0
2023-06-03,ALQ,836,246.644751548767,195.0
2023-06-22,ALQ,29244,72.0,50.0
2023-07-01,ALQ,1306,20.0,4.0
2023-08-01,ALQ,396,50.0,62.0
2023-06-21,ALQ,1540,177.314569165606,173.0
2023-06-12,ALQ,457,1416.21643066406,569.0
2023-06-14,ALQ,327,0.0,3.0
2023-06-02,ALQ,379,26.5,38.0
2023-06-09,ALQ,1306,0.0,10.0
2023-07-19,ALQ,56283,18.0,37.0
2023-07-08,ALQ,1556,52.0,88.0
2023-08-07,ALQ,80085,133.115249633789,116.5
2023-07-05,ALQ,502,103.2313503474,104.0
2023-07-07,ALQ,144907,44.0,88.0
2023-07-22,ALQ,585,38.0,42.0
2023-06-09,ALQ,56104,78.0,153.0
2023-07-25,ALQ,144936,138.338848628917,202.0
2023-08-08,ALQ,1571,113.0,160.0
2023-07-26,ALQ,617,6.0,5.0
2023-08-29,ALQ,252,6.72237088927213,20.0
2023-08-07,ALQ,98551,401.4586378479,334.0
2023-08-22,ALQ,1370,38.0,43.0
2023-07-20,ALQ,935,0.699999988079071,3.0
2023-08-15,ALQ,1905,38.0,44.0
2023-08-28,ALQ,1569,173.767442703247,119.0
2023-06-15,ALQ,144903,55.5292053222656,49.0
2023-08-12,ALQ,1221,586.0,634.0
2023-06-21,ALQ,144936,68.9030296052546,107.0
2023-08-30,ALQ,643043,0.0,10.0
2023-07-10,ALQ,935,1.67922488749027,2.0
2023-06-06,ALQ,144886,175.0,162.0
2023-07-25,ALQ,1374,16.0,21.0
2023-06-17,ALQ,1267,27.0005868869484,32.0
2023-08-09,ALQ,12038,241.93856937065,122.0
2023-06-01,ALQ,1310,68.0,195.0
2023-07-25,ALQ,23458,66.0,73.0
2023-07-25,ALQ,80085,92.5,118.5
2023-06-21,ALQ,29244,36.0,50.0
2023-06-28,ALQ,23458,66.0,59.0
2023-06-07,ALQ,1370,27.0,31.0
2023-07-14,ALQ,490,13.0,25.0
2023-06-22,ALQ,2193,260.0,292.0
2023-08-24,ALQ,1558,15.0,17.0
2023-06-28,ALQ,158107,7.0,12.0
2023-06-21,ALQ,12146,50.1947174072266,29.0
2023-07-06,ALQ,349,405.419040679932,455.0
2023-08-26,ALQ,506,143.0,166.0
2023-06-26,ALQ,396,24.0,35.0
2023-07-04,ALQ,457,2132.02013911208,1960.0
2023-06-16,ALQ,56110,338.0,538.0
2023-07-06,ALQ,1370,49.0,26.0
2023-07-24,ALQ,1562,53.7999286651611,41.0
2023-08-25,ALQ,1563,9.0,14.0
2023-08-25,ALQ,1144,13.0,22.0
2023-07-21,ALQ,396,25.6114311218262,28.0
2023-08-19,ALQ,636339,73.0,75.0
2023-07-14,ALQ,56283,42.0,52.0
2023-06-21,ALQ,564,33.5,38.0
2023-06-23,ALQ,12080,101.755249023438,51.0
2023-08-19,ALQ,327,12.5,5.0
2023-08-07,ALQ,1556,83.2339401245117,76.0
2023-06-22,ALQ,144920,136.0,180.0
2023-06-12,ALQ,970,10.2050361633301,1.0
2023-06-05,ALQ,839,450.0,380.0
2023-07-22,ALQ,144936,143.0,161.0
2023-06-20,ALQ,586,170.003344096709,121.0
2023-07-12,ALQ,1348,20.0,21.0
2023-08-26,ALQ,1901,0.0,1.0
2023-08-09,ALQ,839,376.085360265331,310.0
2023-08-30,ALQ,592,57.5,45.0
2023-08-07,ALQ,1350,80.6938934326172,41.0
2023-06-26,ALQ,54041,2.31953519582748,2.0
2023-08-09,ALQ,1370,25.3171293735504,31.0
2023-06-17,ALQ,1360,33.0,51.0
2023-07-01,ALQ,1569,123.0,130.0
2023-06-10,ALQ,12028,100.045831680298,64.0
2023-07-24,ALQ,252,26.2901744842529,20.0
2023-07-28,ALQ,1360,66.0,52.0
2023-08-26,ALQ,319,17.0,16.0
2023-06-19,ALQ,1348,22.2801780700684,16.0
2023-08-11,ALQ,54041,3.0,3.0
2023-08-14,ALQ,382,40.6,102.0
2023-08-12,ALQ,1149,95.0,118.0
2023-08-23,ALQ,1548,54.0,78.0
2023-06-22,ALQ,1554,4.0,3.0
2023-07-07,ALQ,268,0.0,2.0
2023-08-17,ALQ,1149,116.0,108.0
2023-08-25,ALQ,490,9.5,15.0
2023-06-12,ALQ,1364,44.3017539978027,7.0
2023-07-24,ALQ,408,402.868606567383,443.0
2023-06-06,ALQ,1284,51.9501304626465,51.0
2023-07-29,ALQ,95197,114.190887756348,83.5
2023-08-17,ALQ,461,181.5,189.0
2023-08-25,ALQ,158107,11.0,18.0
2023-08-03,ALQ,1310,210.0,195.0
2023-08-25,ALQ,144882,136.0,231.0
2023-07-08,ALQ,327,0.0,6.0
2023-07-31,ALQ,1149,201.658301353455,147.0
2023-07-05,ALQ,541,116.102149393372,83.0
2023-06-24,ALQ,252,16.040079500278,23.0
2023-06-15,ALQ,23458,25.0,52.0
2023-07-29,ALQ,1540,248.224935901741,255.0
2023-06-29,ALQ,144886,115.0,142.0
2023-08-23,ALQ,836,283.410858154297,304.0
2023-08-26,ALQ,1356,51.0,64.0
2023-08-15,ALQ,1306,0.0,0.0
2023-07-14,ALQ,1298,556.0,653.0
2023-06-14,ALQ,396,18.0,36.0
2023-06-27,ALQ,1266,33.0,51.0
2023-07-15,ALQ,1905,28.0,33.0
2023-07-03,ALQ,1905,38.0193634033203,23.0
2023-06-26,ALQ,65920,19.6876905901444,25.0
2023-08-09,ALQ,286,70.700844148863,75.0
2023-07-10,ALQ,603,19.2902968325936,11.0
2023-08-19,ALQ,144920,347.0,229.0
2023-08-19,ALQ,603,9.52328109741211,11.0
2023-08-16,ALQ,144907,39.798285484314,59.0
2023-07-05,ALQ,580,302.0,209.0
2023-07-07,ALQ,1378,91.0,97.0
2023-07-15,ALQ,839,457.0,407.0
2023-06-30,ALQ,1376,28.0,30.0
2023-07-11,ALQ,1376,36.0,48.0
2023-06-12,ALQ,1368,157.138580322266,58.0
2023-08-19,ALQ,1901,0.0,1.0
2023-08-10,ALQ,1368,162.0,122.0
2023-08-18,ALQ,1575,7.0,9.0
2023-08-28,ALQ,713,81.564289838116,62.0
2023-08-29,ALQ,54041,1.58400171995163,3.0
2023-07-10,ALQ,1382,373.158097603395,323.0
2023-08-15,ALQ,98551,378.255,384.1
2023-07-24,ALQ,54041,6.4913934469223,4.0
2023-06-05,ALQ,158107,25.0,10.0
2023-06-05,ALQ,12087,219.944236330155,139.0
2023-07-08,ALQ,268,0.0,2.0
2023-08-04,ALQ,1306,10.0,14.0
2023-06-02,ALQ,12080,43.0,56.0
2023-06-06,ALQ,541,54.0,73.0
2023-07-27,ALQ,543,13.0,31.0
2023-07-31,ALQ,1266,57.935928940773,56.0
2023-07-13,ALQ,603,6.5,11.0
2023-07-15,ALQ,1374,23.8821493387222,14.0
2023-07-06,ALQ,1374,15.0,10.0
2023-07-06,ALQ,1540,222.380970001221,212.0
2023-07-21,ALQ,603,8.5,11.0
2023-07-22,ALQ,1211,10.472815990448,20.0
2023-06-19,ALQ,32734,124.0,266.0
2023-08-28,ALQ,144882,342.0,203.0
2023-06-15,ALQ,163716,0.0,4.0
2023-08-10,ALQ,420,221.0,165.0
2023-07-25,ALQ,1366,828.838470458984,994.0
2023-08-15,ALQ,1542,56.0,45.0
2023-07-01,ALQ,1376,18.0,36.0
2023-07-21,ALQ,839,376.0,432.0
2023-08-24,ALQ,970,15.0,25.0
2023-07-18,ALQ,12087,328.0,365.0
2023-06-09,ALQ,163716,0.0,3.0
2023-08-01,ALQ,1368,165.0,173.0
2023-08-01,ALQ,1350,88.0475149154663,95.0
2023-07-15,ALQ,319,14.5,17.0
2023-07-06,ALQ,319,41.4115419005998,16.0
2023-06-20,ALQ,2191,112.967237710953,99.0
2023-07-28,ALQ,1350,99.0,59.0
2023-06-21,ALQ,1563,14.1216757297516,14.0
2023-08-11,ALQ,420,166.268760681152,170.0
2023-07-26,ALQ,1149,100.982493400574,102.0
2023-07-22,ALQ,713,51.0,78.0
2023-07-13,ALQ,1575,23.0,27.0
2023-07-21,ALQ,636341,72.0,51.0
2023-07-17,ALQ,95197,95.3754868722366,66.8
2023-07-24,ALQ,431,511.095224380493,415.0
2023-06-17,ALQ,431,354.047508239746,258.0
2023-08-07,ALQ,144903,68.198486328125,48.0
2023-07-01,ALQ,144936,108.0,57.0
2023-08-01,ALQ,23458,122.0,100.0
2023-08-10,ALQ,603,3.5,9.0
2023-07-14,ALQ,1306,10.0,13.0
2023-07-15,ALQ,286,51.0,66.0
2023-08-05,ALQ,60592,42.0,67.0
2023-06-26,ALQ,564,32.5,33.0
2023-07-03,ALQ,381,208.512664794922,92.0
2023-06-30,ALQ,80085,105.5,109.5
2023-06-10,ALQ,1318,217.0,160.0
2023-08-22,ALQ,158107,12.0,20.0
2023-08-07,ALQ,305,235.097198486328,175.0
2023-08-18,ALQ,1571,32.0,44.0
2023-08-28,ALQ,381,86.8496918856132,102.0
2023-07-19,ALQ,773,11.0,17.0
2023-06-01,ALQ,1548,49.0,63.0
2023-06-09,ALQ,54041,1.0,3.0
2023-08-03,ALQ,609015,12.0,25.0
2023-06-12,ALQ,1298,731.151306152344,295.0
2023-07-26,ALQ,65920,25.0,24.0
2023-07-22,ALQ,935,0.0,2.0
2023-07-25,ALQ,1562,35.0658526420593,38.0
2023-06-17,ALQ,636339,72.552086353302,59.0
2023-08-05,ALQ,158107,14.0,17.0
2023-06-21,ALQ,640,21.097519159317,18.0
2023-06-30,ALQ,144903,64.0,55.0
2023-08-29,ALQ,564,26.5,28.0
2023-06-29,ALQ,144907,83.2244186401367,46.0
2023-08-09,ALQ,1366,1006.82955276053,713.0
2023-08-22,ALQ,1366,1320.0,1354.0
2023-07-29,ALQ,783,3.0,5.0
2023-07-28,ALQ,1575,18.0,21.0
2023-08-12,ALQ,490,8.5,29.0
2023-06-19,ALQ,150483,663.333435058594,526.0
2023-06-01,ALQ,253,46.0,47.0
2023-08-08,ALQ,95197,93.52,126.92
2023-08-11,ALQ,1382,303.0,300.0
2023-06-15,ALQ,1314,36.0,59.0
2023-06-13,ALQ,552,13.5,10.0
2023-08-01,ALQ,1211,24.0,33.0
2023-06-26,ALQ,186642,0.0,0.0
2023-08-17,ALQ,426,122.0,169.0
2023-06-16,ALQ,408,286.5,285.0
2023-07-29,ALQ,408,357.306301116943,345.0
2023-06-22,ALQ,144936,18.0,121.0
2023-08-02,ALQ,12038,106.314246126525,126.0
2023-08-23,ALQ,1540,162.410549163818,167.0
2023-06-21,ALQ,1562,25.0,30.0
2023-06-13,ALQ,426,239.407331114662,206.0
2023-06-19,ALQ,579,318.753631591797,108.0
2023-06-08,ALQ,396,33.0,38.0
2023-08-19,ALQ,1368,76.0,114.0
2023-08-17,ALQ,713,60.0,73.0
2023-07-18,ALQ,158107,7.36892604827881,104.0
2023-06-26,ALQ,98551,349.343364395516,308.95
2023-06-17,ALQ,56110,448.0,499.0
2023-07-17,ALQ,144903,62.8599815368652,60.0
2023-07-22,ALQ,144899,106.0,80.0
2023-06-13,ALQ,32734,294.242980957031,515.0
2023-07-26,ALQ,1217,1176.5,1512.0
2023-07-26,ALQ,132740,218.5,129.0
2023-07-10,ALQ,80085,118.865248680115,107.0
2023-07-13,ALQ,56283,24.0,38.0
2023-06-21,ALQ,60592,81.6705837249756,62.0
2023-06-01,ALQ,640,7.5,16.0
2023-08-14,ALQ,60592,34.711518406868,70.0
2023-06-29,ALQ,1298,551.0,700.0
2023-07-25,ALQ,558,13.0,11.0
2023-08-30,ALQ,1575,5.0,16.0
2023-07-27,ALQ,1213,38.0,53.0
2023-08-24,ALQ,1575,6.0,16.0
2023-08-15,ALQ,12146,89.0650091171265,65.0
2023-08-18,ALQ,1569,107.0,132.0
2023-07-10,ALQ,12087,409.050434112549,258.0
2023-08-09,ALQ,2191,46.801965713501,66.0
2023-08-07,ALQ,836,298.97998046875,246.0
2023-07-13,ALQ,585,6.0,48.0
2023-07-04,ALQ,783,6.45708274841309,6.0
2023-06-21,ALQ,144924,205.561911582947,189.0
2023-07-11,ALQ,158107,8.31335544586182,119.0
2023-08-07,ALQ,1211,36.3655586242676,18.0
2023-06-28,ALQ,382,92.8,62.0
2023-08-22,ALQ,379,43.5497846603394,51.0
2023-07-29,ALQ,506,152.337980270386,157.0
2023-08-26,ALQ,556153,659.0,703.0
2023-06-08,ALQ,1560,34.2935989797115,31.0
2023-08-17,ALQ,98551,344.02,417.5
2023-07-29,ALQ,1217,1436.5,1547.0
2023-06-19,ALQ,12080,109.585716247559,54.0
2023-08-10,ALQ,1905,38.0,33.0
2023-06-24,ALQ,396,44.6482810974121,31.0
2023-08-03,ALQ,1314,168.0,100.0
2023-08-22,ALQ,1352,530.155883789062,623.0
2023-08-02,ALQ,609015,32.0,27.0
2023-08-17,ALQ,1310,188.0,285.0
2023-06-14,ALQ,636340,4.0,17.0
2023-07-26,ALQ,1573,79.0,91.0
2023-06-14,ALQ,381,105.452011108398,179.0
2023-06-01,ALQ,543,23.0,27.0
2023-07-22,ALQ,579,473.29026222229,540.0
2023-08-05,ALQ,23458,196.726058959961,155.0
2023-07-15,ALQ,379,6.5,17.0
2023-08-04,ALQ,970,28.5,19.0
2023-06-30,ALQ,349,434.0,440.0
2023-06-22,ALQ,186642,0.0,0.0
2023-06-30,ALQ,839,270.0,350.0
2023-07-08,ALQ,1368,128.0,139.0
2023-06-08,ALQ,54041,6.76794910430908,4.0
2023-06-23,ALQ,150483,791.0,876.0
2023-06-08,ALQ,936,555.749847412109,479.0
2023-08-21,ALQ,636341,67.9610977172852,30.0
2023-08-28,ALQ,1563,23.060007933041,15.0
2023-08-14,ALQ,12028,52.4494171142578,115.0
2023-07-07,ALQ,1382,157.0,269.0
2023-06-06,ALQ,1366,1078.72470092773,884.0
2023-06-20,ALQ,1298,974.432800292969,685.0
2023-06-14,ALQ,593,22.5,25.0
2023-08-22,ALQ,506,283.382022857666,261.0
2023-07-12,ALQ,29244,56.0,61.0
2023-06-29,ALQ,636339,48.3783683776855,54.0
2023-07-22,ALQ,1571,29.0,53.0
2023-07-04,ALQ,617,5.6308446831261,4.0
2023-07-15,ALQ,1372,32.96670794487,20.0
2023-07-25,ALQ,1356,102.76558669604,88.0
2023-06-07,ALQ,1905,21.0,45.0
2023-06-03,ALQ,935,1.60252130031586,2.0
2023-06-05,ALQ,1548,104.441772460938,77.0
2023-08-30,ALQ,1318,133.0,143.0
2023-06-08,ALQ,144907,12.0,58.0
2023-08-26,ALQ,1221,625.0,691.0
2023-06-12,ALQ,1318,241.446014404297,150.0
2023-06-17,ALQ,144886,67.0,122.0
2023-08-25,ALQ,556152,479.0,401.0
2023-07-26,ALQ,144920,247.804977416992,168.0
2023-08-05,ALQ,580,232.0,187.0
2023-07-27,ALQ,29244,70.0,49.0
2023-06-27,ALQ,1556,59.0332717895508,86.0
2023-06-15,ALQ,1142,10.0,14.0
2023-06-10,ALQ,1298,522.0,700.0
2023-06-10,ALQ,1573,75.8967609405518,123.0
2023-06-16,ALQ,56104,146.0,130.0
2023-08-14,ALQ,1213,74.4740295410156,104.0
2023-08-22,ALQ,783,6.83401548862457,5.0
2023-07-05,ALQ,1366,1053.58982086182,949.0
2023-06-16,ALQ,1366,769.0,784.0
2023-08-05,ALQ,586,154.0,226.0
2023-08-05,ALQ,552,13.5,25.0
2023-08-21,ALQ,1223,2785.93237304688,1036.0
2023-06-10,ALQ,617,7.82925921678543,2.0
2023-07-10,ALQ,1569,146.451770782471,116.0
2023-08-11,ALQ,305,194.0,165.0
2023-06-16,ALQ,1382,203.0,230.0
2023-08-17,ALQ,12146,12.0,33.0
2023-07-11,ALQ,1542,47.0,47.0
2023-08-22,ALQ,252,19.9074470996857,22.0
2023-07-08,ALQ,420,136.0,187.0
2023-07-14,ALQ,396,12.0,30.0
2023-07-28,ALQ,259,76.5,63.0
2023-06-15,ALQ,1348,13.0,17.0
2023-07-05,ALQ,783,4.74013956874172,5.0
2023-08-18,ALQ,382,46.2,47.0
2023-07-18,ALQ,556152,423.0,489.0
2023-08-02,ALQ,345,22.0,20.0
2023-06-30,ALQ,158107,24.0,20.0
2023-08-03,ALQ,381,38.6,73.0
2023-06-16,ALQ,461,188.5,183.0
2023-07-19,ALQ,1306,0.0,9.0
2023-07-20,ALQ,80085,106.611427307129,70.0
2023-06-23,ALQ,636340,35.479510634707,14.0
2023-08-09,ALQ,1356,80.1533971638422,85.0
2023-07-04,ALQ,1266,53.6248183246422,44.0
2023-06-07,ALQ,12080,117.0,89.0
2023-08-15,ALQ,556151,833.0,1159.0
2023-08-28,ALQ,642786,0.264395892620087,3.0
2023-08-12,ALQ,541,50.0,84.0
2023-06-24,ALQ,936,634.92261505127,600.0
2023-06-05,ALQ,253,17.3990349769592,31.0
2023-07-10,ALQ,396,14.2316004241886,35.0
2023-08-10,ALQ,98551,363.225,362.39
2023-06-30,ALQ,12060,206.0,214.0
2023-06-29,ALQ,379,13.0,24.0
2023-06-29,ALQ,1372,30.0,21.0
2023-06-07,ALQ,1213,53.0,55.0
2023-08-26,ALQ,1213,79.0,65.0
2023-06-23,ALQ,1350,65.0,60.0
2023-08-17,ALQ,1368,127.0,162.0
2023-06-14,ALQ,2191,42.0,63.0
2023-08-29,ALQ,1382,279.1884765625,467.0
2023-07-18,ALQ,836,330.0,290.0
2023-08-01,ALQ,252,34.662501011467,31.0
2023-06-19,ALQ,1552,50.0862922668457,26.0
2023-06-02,ALQ,1563,6.0,9.0
2023-08-05,ALQ,585,56.0,48.0
2023-07-25,ALQ,1149,144.5883481809,103.0
2023-08-04,ALQ,60433,119.0,110.0
2023-07-08,ALQ,1149,123.0,170.0
2023-08-12,ALQ,1356,60.0,79.0
2023-08-17,ALQ,457,1280.0,1599.0
2023-06-02,ALQ,23458,45.0,25.0
2023-08-12,ALQ,1298,660.0,622.0
2023-08-23,ALQ,80085,156.128832817078,90.0
2023-07-27,ALQ,80085,96.0,106.5
2023-08-23,ALQ,355,0.0,1.0
2023-06-23,ALQ,784,151.0,125.0
2023-06-10,ALQ,1364,34.8393869400024,37.0
2023-07-29,ALQ,29244,64.0,79.0
2023-08-25,ALQ,1306,0.0,9.0
2023-07-28,ALQ,1356,81.0,85.0
2023-08-10,ALQ,268,1.0,3.0
2023-08-05,ALQ,426,98.0,165.0
2023-06-06,ALQ,609015,16.0,49.0
2023-06-16,ALQ,12156,216.0,242.0
2023-08-29,ALQ,2191,66.0,85.0
2023-07-20,ALQ,1556,66.7649078369141,28.0
2023-07-12,ALQ,1310,103.0,113.0
2023-07-04,ALQ,1560,23.0447807312012,43.0
2023-07-21,ALQ,1142,16.0,22.0
2023-07-21,ALQ,12060,198.0,332.0
2023-06-10,ALQ,1266,19.0,38.0
2023-07-07,ALQ,1266,22.0,40.0
2023-06-02,ALQ,60592,36.0,29.0
2023-06-29,ALQ,1548,38.0,71.0
2023-08-24,ALQ,543,34.0,31.0
2023-06-10,ALQ,144920,226.0,300.0
2023-08-24,ALQ,1372,19.0,14.0
2023-08-18,ALQ,592,0.0,10.0
2023-07-27,ALQ,592,15.0,10.0
2023-06-07,ALQ,144936,155.0,209.0
2023-06-14,ALQ,970,30.0,14.0
2023-06-13,ALQ,490,19.0,22.0
2023-06-02,ALQ,186642,0.0,1.0
2023-07-18,ALQ,1575,50.0,42.0
2023-06-01,ALQ,1901,1.61966788768768,3.0
2023-07-29,ALQ,12146,30.0,33.0
2023-07-08,ALQ,783,1.5,5.0
2023-08-17,ALQ,1382,187.0,278.0
2023-07-24,ALQ,2191,68.0,70.0
2023-07-14,ALQ,936,572.0,605.0
2023-08-16,ALQ,396,23.0,35.0
2023-06-01,ALQ,1314,68.0,46.0
2023-08-22,ALQ,1314,168.990585327148,251.0
2023-06-19,ALQ,144920,276.980560302734,123.0
2023-07-24,ALQ,259,50.9004211425781,56.0
2023-08-21,ALQ,556153,680.274841308594,322.0
2023-08-04,ALQ,286,76.0,84.0
2023-08-21,ALQ,1895,16.7756690979004,11.0
2023-07-22,ALQ,1895,11.7233839035034,14.0
2023-08-07,ALQ,935,4.4332594871521,2.0
2023-08-21,ALQ,54041,4.99581241607666,2.0
2023-08-26,ALQ,502,217.5,207.0
2023-06-27,ALQ,379,39.2656140327454,40.0
2023-06-09,ALQ,259,60.0,49.0
2023-08-04,ALQ,457,1207.0,1555.0
2023-06-30,ALQ,1318,167.0,231.0
2023-07-13,ALQ,1356,54.0,79.0
2023-06-24,ALQ,56110,818.58723449707,436.0
2023-07-31,ALQ,95197,69.74284821173,131.93
2023-08-02,ALQ,1298,657.941120510572,645.0
2023-06-21,ALQ,253,32.0,28.0
2023-07-17,ALQ,1298,812.998589465826,704.0
2023-07-22,ALQ,564,25.8297536363232,29.0
2023-08-30,ALQ,1142,13.0,23.0
2023-06-26,ALQ,56283,65.5884342193604,41.0
2023-08-19,ALQ,56283,39.0,46.0
2023-06-26,ALQ,447,6.0,13.0
2023-07-08,ALQ,1306,30.0,13.0
2023-07-08,ALQ,1372,17.0,26.0
2023-07-08,ALQ,132740,81.0,106.0
2023-06-26,ALQ,442,212.0,252.0
2023-07-18,ALQ,381,105.0,99.0
2023-07-15,ALQ,935,0.5,2.0
2023-08-25,ALQ,556153,544.0,654.0
2023-06-30,ALQ,56283,36.0,39.0
2023-06-14,ALQ,1223,2581.0,2327.0
2023-06-20,ALQ,558,21.0,12.0
2023-07-20,ALQ,970,18.6000003814697,14.0
2023-08-18,ALQ,12087,188.0,274.0
2023-07-11,ALQ,1368,184.0,206.0
2023-07-25,ALQ,1376,65.174334526062,39.0
2023-08-11,ALQ,617,10.0,12.0
2023-07-27,ALQ,1368,102.0,138.0
2023-06-21,ALQ,637189,162.135780334473,74.0
2023-06-15,ALQ,54041,9.69169425964355,3.0
2023-08-08,ALQ,579,448.056306827813,682.0
2023-08-09,ALQ,1267,23.6392135620117,35.0
2023-07-14,ALQ,1556,53.0,79.0
2023-07-01,ALQ,609011,21.0,74.0
2023-08-09,ALQ,1562,82.3813813157448,37.0
2023-07-31,ALQ,12146,26.5686321258545,102.0
2023-08-21,ALQ,1560,30.221773147583,14.0
2023-06-22,ALQ,579,496.0,500.0
2023-07-27,ALQ,98551,307.28,362.39
2023-08-08,ALQ,1267,72.0,61.0
2023-06-22,ALQ,381,118.0,155.0
2023-07-11,ALQ,637189,164.0,117.0
2023-06-07,ALQ,95197,84.335,50.1
2023-06-10,ALQ,541,91.3404678058817,65.0
2023-08-12,ALQ,580,94.0,193.0
2023-07-18,ALQ,637189,162.0,145.0
2023-06-09,ALQ,144878,225.0,230.0
2023-06-24,ALQ,457,1539.61672973633,1550.0
2023-08-22,ALQ,2193,520.858525935861,490.0
2023-06-12,ALQ,1266,52.1389503479004,18.0
2023-08-25,ALQ,643041,0.0,1.0
2023-06-01,ALQ,1905,39.1010818481445,26.0
